time,yaw_000,induction_000,pitch_000,torque_000,tsr_000,force_x_000,force_y_000,power_000,velocity_x_000,velocity_y_000,ud_000,kernel_000,yaw_001,induction_001,pitch_001,torque_001,tsr_001,force_x_001,force_y_001,power_001,velocity_x_001,velocity_y_001,ud_001,kernel_001,yaw_002,induction_002,pitch_002,torque_002,tsr_002,force_x_002,force_y_002,power_002,velocity_x_002,velocity_y_002,ud_002,kernel_002
31.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1110163.328060,270.000000,4580808.016279,6.213247,0.000011,6.213247,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1098211.059019,270.000000,4485634.574787,6.196898,-0.000006,6.196898,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1099327.070134,270.000000,4505180.030269,6.185697,-0.000002,6.185697,1.042387
32.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1107607.503674,270.000000,4564896.442948,6.206131,0.000011,6.206131,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1094564.577752,270.000000,4463171.778480,6.186661,-0.000006,6.186661,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1095703.555771,270.000000,4482775.622528,6.175557,-0.000002,6.175557,1.042387
33.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1105185.114491,270.000000,4549851.093812,6.199372,0.000011,6.199372,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1091039.022654,270.000000,4441501.891269,6.176742,-0.000006,6.176742,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1092201.192648,270.000000,4461165.859357,6.165736,-0.000001,6.165736,1.042387
34.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1102888.138843,270.000000,4535615.735034,6.192950,0.000012,6.192950,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1087620.885301,270.000000,4420539.061776,6.167104,-0.000006,6.167104,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1088805.596315,270.000000,4440259.686027,6.156195,-0.000001,6.156195,1.042387
35.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1100709.581623,270.000000,4522141.097413,6.186847,0.000012,6.186847,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1084298.464337,270.000000,4400208.597282,6.157717,-0.000006,6.157717,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1085504.214998,270.000000,4419977.399308,6.146899,-0.000000,6.146899,1.042387
36.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1098643.256975,270.000000,4509383.609943,6.181049,0.000012,6.181049,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1081061.495915,270.000000,4380444.752429,6.148551,-0.000006,6.148551,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1082286.000172,270.000000,4400248.661435,6.137819,0.000000,6.137819,1.042387
37.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1096683.616530,270.000000,4497304.362691,6.175541,0.000011,6.175541,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1077900.828291,270.000000,4361188.783127,6.139583,-0.000006,6.139583,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1079141.144917,270.000000,4381010.929766,6.128927,0.000000,6.128927,1.042387
38.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1094825.602243,270.000000,4485868.182656,6.170312,0.000011,6.170312,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1074808.154885,270.000000,4342387.348722,6.130789,-0.000006,6.130789,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1076060.891492,270.000000,4362208.300368,6.120200,0.000001,6.120200,1.042387
39.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1093064.535374,270.000000,4475042.902351,6.165349,0.000011,6.165349,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1071775.806813,270.000000,4323991.266818,6.122150,-0.000006,6.122150,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1073037.290615,270.000000,4343790.054617,6.111616,0.000001,6.111616,1.042387
40.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1091396.044705,270.000000,4464798.848694,6.160642,0.000011,6.160642,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1068796.594205,270.000000,4305954.557687,6.113645,-0.000006,6.113645,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1070062.940003,270.000000,4325709.079653,6.103155,0.000002,6.103155,1.042387
41.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1089816.020467,270.000000,4455108.480024,6.156179,0.000011,6.156179,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1065863.692977,270.000000,4288233.757939,6.105255,-0.000006,6.105255,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1067130.859958,270.000000,4307921.108008,6.094798,0.000002,6.094798,1.042387
42.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1088320.585529,270.000000,4445946.127873,6.151950,0.000011,6.151950,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1062970.562418,270.000000,4270787.416244,6.096964,-0.000006,6.096964,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1064234.432024,270.000000,4290384.335787,6.086527,0.000002,6.086527,1.042387
43.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1086906.080797,270.000000,4437287.829673,6.147947,0.000010,6.147947,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1060110.896323,270.000000,4253575.787605,6.088754,-0.000006,6.088754,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1061367.352737,270.000000,4273059.130780,6.078324,0.000002,6.078324,1.042387
