time,yaw_000,induction_000,pitch_000,torque_000,tsr_000,force_x_000,force_y_000,power_000,velocity_x_000,velocity_y_000,ud_000,kernel_000,yaw_001,induction_001,pitch_001,torque_001,tsr_001,force_x_001,force_y_001,power_001,velocity_x_001,velocity_y_001,ud_001,kernel_001,yaw_002,induction_002,pitch_002,torque_002,tsr_002,force_x_002,force_y_002,power_002,velocity_x_002,velocity_y_002,ud_002,kernel_002
31.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1068311.980426,270.000000,4351624.336544,6.082091,0.000018,6.082091,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1050648.574882,270.000000,4256586.770929,6.032008,-0.000015,6.032008,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1062215.365439,270.000000,4355534.261908,6.041862,0.000001,6.041862,1.042387
32.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1065693.758201,270.000000,4335790.570462,6.074559,0.000018,6.074559,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1047014.659071,270.000000,4234767.633942,6.021448,-0.000014,6.021448,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1058517.321844,270.000000,4333180.336397,6.031154,0.000001,6.031154,1.042387
33.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1063331.657277,270.000000,4321499.302177,6.067765,0.000018,6.067765,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1043560.056630,270.000000,4214043.899778,6.011398,-0.000014,6.011398,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1054999.332607,270.000000,4311936.799326,6.020957,0.000001,6.020957,1.042387
34.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1061188.298990,270.000000,4308523.559808,6.061602,0.000018,6.061602,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1040259.495472,270.000000,4194257.094321,6.001789,-0.000014,6.001789,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1051637.547745,270.000000,4291651.475156,6.011204,0.000001,6.011204,1.042387
35.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1059226.526660,270.000000,4296639.592956,6.055965,0.000018,6.055965,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1037088.464383,270.000000,4175256.108936,5.992552,-0.000014,5.992552,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1048408.510326,270.000000,4272177.973871,6.001832,0.000001,6.001832,1.042387
36.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1057411.400263,270.000000,4285638.322230,6.050751,0.000019,6.050751,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1034024.515506,270.000000,4156904.576203,5.983623,-0.000015,5.983623,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1045290.330424,270.000000,4253382.028200,5.992777,0.000002,5.992777,1.042387
37.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1055711.711119,270.000000,4275333.922257,6.045871,0.000019,6.045871,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1031048.203302,270.000000,4139086.001692,5.974946,-0.000015,5.974946,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1042263.625347,270.000000,4235146.410582,5.983985,0.000002,5.983985,1.042387
38.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1054100.979951,270.000000,4265569.353186,6.041246,0.000019,6.041246,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1028143.596275,270.000000,4121706.303451,5.966473,-0.000015,5.966473,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1039312.086555,270.000000,4217373.621133,5.975407,0.000002,5.975407,1.042387
39.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1052557.985945,270.000000,4256219.154856,6.036814,0.000020,6.036814,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1025298.375327,270.000000,4104693.882365,5.958168,-0.000015,5.958168,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1036422.708319,270.000000,4199986.601809,5.967006,0.000002,5.967006,1.042387
40.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1051066.827405,270.000000,4247189.529548,6.032529,0.000020,6.032529,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1022503.576793,270.000000,4087997.612501,5.950004,-0.000016,5.950004,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1033585.699638,270.000000,4182927.663529,5.958751,0.000002,5.958751,1.042387
41.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1049616.585094,270.000000,4238416.139317,6.028358,0.000020,6.028358,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1019753.071604,270.000000,4071583.322656,5.941962,-0.000016,5.941962,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1030794.108884,270.000000,4166155.847439,5.950622,0.000002,5.950622,1.042387
42.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1048200.798774,270.000000,4229860.877750,6.024282,0.000020,6.024282,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1017042.889463,270.000000,4055429.438668,5.934028,-0.000016,5.934028,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1028043.220524,270.000000,4149643.067485,5.942605,0.000002,5.942605,1.042387
43.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1046816.847051,270.000000,4221508.141090,6.020293,0.000020,6.020293,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1014370.462077,270.000000,4039522.243832,5.926195,-0.000016,5.926195,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1025329.811676,270.000000,4133369.550962,5.934691,0.000002,5.934691,1.042387
44.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1045465.227405,270.000000,4213360.554788,6.016393,0.000020,6.016393,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1011733.849160,270.000000,4023851.143677,5.918457,-0.000016,5.918457,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1022651.385454,270.000000,4117319.268103,5.926873,0.000001,5.926873,1.042387
45.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1044148.777588,270.000000,4205434.382336,6.012589,0.000020,6.012589,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1009131.018494,270.000000,4008404.353014,5.910807,-0.000017,5.910807,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1020005.458046,270.000000,4101475.789680,5.919144,0.000001,5.919144,1.042387
46.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1042871.891472,270.000000,4197754.919979,6.008897,0.000020,6.008897,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1006559.240804,270.000000,3993165.355461,5.903236,-0.000017,5.903236,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1017388.922158,270.000000,4085818.682943,5.911495,0.000001,5.911495,1.042387
47.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1041639.784824,270.000000,4190352.198636,6.005329,0.000020,6.005329,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1004014.646536,270.000000,3978110.402366,5.895735,-0.000017,5.895735,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1014797.553562,270.000000,4070320.820367,5.903915,0.000001,5.903915,1.042387
48.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1040457.856604,270.000000,4183257.259095,6.001904,0.000020,6.001904,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1001491.974939,270.000000,3963207.211580,5.888288,-0.000017,5.888288,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1012225.808989,270.000000,4054947.440366,5.896389,0.000001,5.896389,1.042387
49.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1039331.160891,270.000000,4176499.088366,5.998636,0.000020,5.998636,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,998984.523241,270.000000,3948414.883687,5.880876,-0.000017,5.880876,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1009666.808965,270.000000,4039656.300274,5.888897,0.000001,5.888897,1.042387
50.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1038264.009262,270.000000,4170102.329747,5.995539,0.000020,5.995539,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,996484.285195,270.000000,3933684.940325,5.873475,-0.000017,5.873475,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1007112.507364,270.000000,4024398.900300,5.881416,0.000001,5.881416,1.042387
51.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1037259.711282,270.000000,4164085.804631,5.992621,0.000020,5.992621,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,993982.249550,270.000000,3918963.284526,5.866060,-0.000017,5.866060,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1004554.021623,270.000000,4009122.605730,5.873919,0.000001,5.873919,1.042387
52.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1036320.446317,270.000000,4158461.797472,5.989891,0.000020,5.989891,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,991468.815787,270.000000,3904192.813201,5.858602,-0.000017,5.858602,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1001982.023783,270.000000,3993773.077857,5.866379,0.000001,5.866379,1.042387
53.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1035447.248904,270.000000,4153235.991853,5.987351,0.000020,5.987351,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,988934.257991,270.000000,3889316.265201,5.851073,-0.000017,5.851073,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,999387.134542,270.000000,3978296.670526,5.858768,0.000001,5.858768,1.042387
54.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1034640.082444,270.000000,4148407.904820,5.985002,0.000020,5.985002,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,986369.175093,270.000000,3874278.934586,5.843444,-0.000017,5.843444,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,996760.288879,270.000000,3962642.599336,5.851057,0.000001,5.851057,1.042387
55.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1033897.974368,270.000000,4143971.662055,5.982840,0.000020,5.982840,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,983764.880629,270.000000,3859030.971840,5.835689,-0.000017,5.835689,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,994093.061678,270.000000,3946764.807185,5.843220,0.000001,5.843220,1.042387
56.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1033219.189176,270.000000,4139916.980374,5.980861,0.000020,5.980861,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,981113.690409,270.000000,3843529.038009,5.827785,-0.000017,5.827785,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,991377.930931,270.000000,3930623.397600,5.835233,0.000001,5.835233,1.042387
57.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1032601.418752,270.000000,4136230.243215,5.979058,0.000020,5.979058,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,978409.082956,270.000000,3827737.181104,5.819711,-0.000017,5.819711,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,988608.461941,270.000000,3914185.549354,5.827074,0.000001,5.827074,1.042387
58.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1032041.971503,270.000000,4132895.568142,5.977423,0.000020,5.977423,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,975645.727425,270.000000,3811626.921069,5.811449,-0.000017,5.811449,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,985779.408663,270.000000,3897425.901421,5.818724,0.000001,5.818724,1.042387
59.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1031537.945050,270.000000,4129895.782096,5.975948,0.000020,5.975948,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,972819.388236,270.000000,3795176.612542,5.802985,-0.000017,5.802985,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,982886.729585,270.000000,3880326.408445,5.810171,0.000001,5.810171,1.042387
60.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1031086.370273,270.000000,4127213.236147,5.974624,0.000020,5.974624,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,969926.727113,270.000000,3778370.218263,5.794308,-0.000017,5.794308,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,979927.510802,270.000000,3862875.647263,5.801400,0.000001,5.801400,1.042387
61.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1030684.318004,270.000000,4124830.409885,5.973443,0.000020,5.973443,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,966965.034474,270.000000,3761195.687954,5.785408,-0.000017,5.785408,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,976899.792446,270.000000,3845067.579395,5.792405,0.000001,5.792405,1.042387
62.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1030328.964200,270.000000,4122730.280820,5.972396,0.000020,5.972396,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,963931.928686,270.000000,3743643.169971,5.776275,-0.000017,5.776275,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,973802.307602,270.000000,3826899.845551,5.783179,0.000001,5.783179,1.042387
63.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1030017.614013,270.000000,4120896.461104,5.971476,0.000020,5.971476,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,960825.058162,270.000000,3725703.260543,5.766901,-0.000017,5.766901,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,970634.153175,270.000000,3808371.724159,5.773717,0.000001,5.773717,1.042387
64.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1029747.690210,270.000000,4119313.133115,5.970675,0.000020,5.970675,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,957641.832670,270.000000,3707365.445834,5.757275,-0.000017,5.757275,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,967394.417445,270.000000,3789481.912341,5.764013,0.000001,5.764013,1.042387
65.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1029516.695240,270.000000,4117964.838284,5.969987,0.000020,5.969987,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,954379.199167,270.000000,3688616.827426,5.747385,-0.000017,5.747385,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,964081.796196,270.000000,3770226.317725,5.754062,0.000001,5.754062,1.042387
66.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1029322.155695,270.000000,4116836.169927,5.969404,0.000020,5.969404,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,951033.466755,270.000000,3669441.154764,5.737219,-0.000017,5.737219,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,960694.233710,270.000000,3750596.064279,5.743856,0.000001,5.743856,1.042387
67.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1029161.557912,270.000000,4115911.420078,5.968919,0.000020,5.968919,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,947600.176926,270.000000,3649818.130091,5.726759,-0.000017,5.726759,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,957228.599031,270.000000,3730575.762483,5.733384,0.000001,5.733384,1.042387
